feature_name,date_code,measure,response,percent,gender,urban_rural_classification,simd_quintiles,type_of_tenure,household_type,ethnicity,walking_distance_to_nearest_greenspace
Na h-Eileanan Siar,2019,community_belonging,Fairly strongly,17,All,All,All,All,All,All,Less than 10 minutes
Fife,2014,community_belonging,Very strongly,31,All,All,All,All,All,All,Less than 10 minutes
Highland,2014,community_belonging,Don't know,1,All,All,All,All,All,All,Less than 10 minutes
Orkney Islands,2015,community_belonging,Very strongly,57,All,All,All,All,All,All,Less than 10 minutes
Moray,2018,community_belonging,Fairly strongly,46,All,All,All,All,All,All,Less than 10 minutes
West Dunbartonshire,2013,community_belonging,Don't know,2,All,All,All,All,All,All,Less than 10 minutes
Dundee City,2014,community_belonging,Don't know,0,All,All,All,All,All,All,Less than 10 minutes
Perth and Kinross,2014,community_belonging,Very strongly,39,All,All,All,All,All,All,Less than 10 minutes
West Lothian,2014,community_belonging,Very strongly,46,All,All,All,All,All,All,Less than 10 minutes
Shetland Islands,2014,community_belonging,Very strongly,43,All,All,All,All,All,All,Less than 10 minutes
South Ayrshire,2018,community_belonging,Don't know,2,All,All,All,All,All,All,Less than 10 minutes
South Lanarkshire,2014,community_belonging,Very strongly,46,All,All,All,All,All,All,Less than 10 minutes
South Ayrshire,2014,community_belonging,Very strongly,40,All,All,All,All,All,All,Less than 10 minutes
City of Edinburgh,2019,community_belonging,Fairly strongly,47,All,All,All,All,All,All,Less than 10 minutes
East Renfrewshire,2015,community_belonging,Don't know,0,All,All,All,All,All,All,Less than 10 minutes
North Ayrshire,2018,community_belonging,Fairly strongly,43,All,All,All,All,All,All,Less than 10 minutes
Scotland,2014,community_belonging,Very strongly,36,All,All,All,All,All,All,Less than 10 minutes
Na h-Eileanan Siar,2014,community_belonging,Don't know,1,All,All,All,All,All,All,Less than 10 minutes
Orkney Islands,2018,community_belonging,Fairly strongly,26,All,All,All,All,All,All,Less than 10 minutes
Clackmannanshire,2019,community_belonging,Not at all strongly,5,All,All,All,All,All,All,Less than 10 minutes
Stirling,2014,community_belonging,Very strongly,44,All,All,All,All,All,All,Less than 10 minutes
North Lanarkshire,2018,community_belonging,Not at all strongly,6,All,All,All,All,All,All,Less than 10 minutes
Midlothian,2018,community_belonging,Fairly strongly,44,All,All,All,All,All,All,Less than 10 minutes
Midlothian,2016,community_belonging,Not at all strongly,2,All,All,All,All,All,All,Less than 10 minutes
Orkney Islands,2014,community_belonging,Don't know,1,All,All,All,All,All,All,Less than 10 minutes
Angus,2019,community_belonging,Not at all strongly,9,All,All,All,All,All,All,Less than 10 minutes
South Ayrshire,2019,community_belonging,Don't know,0,All,All,All,All,All,All,Less than 10 minutes
Glasgow City,2018,community_belonging,Don't know,3,All,All,All,All,All,All,Less than 10 minutes
City of Edinburgh,2014,community_belonging,Very strongly,20,All,All,All,All,All,All,Less than 10 minutes
West Dunbartonshire,2015,community_belonging,Very strongly,42,All,All,All,All,All,All,Less than 10 minutes
Falkirk,2014,community_belonging,Don't know,0,All,All,All,All,All,All,Less than 10 minutes
Argyll and Bute,2014,community_belonging,Don't know,0,All,All,All,All,All,All,Less than 10 minutes
East Renfrewshire,2019,community_belonging,Not at all strongly,1,All,All,All,All,All,All,Less than 10 minutes
Highland,2013,community_belonging,Not at all strongly,5,All,All,All,All,All,All,Less than 10 minutes
Na h-Eileanan Siar,2013,community_belonging,Not at all strongly,1,All,All,All,All,All,All,Less than 10 minutes
Moray,2015,community_belonging,Very strongly,38,All,All,All,All,All,All,Less than 10 minutes
Na h-Eileanan Siar,2019,community_belonging,Not at all strongly,1,All,All,All,All,All,All,Less than 10 minutes
Glasgow City,2018,community_belonging,Not at all strongly,4,All,All,All,All,All,All,Less than 10 minutes
Moray,2014,community_belonging,Not at all strongly,3,All,All,All,All,All,All,Less than 10 minutes
Shetland Islands,2013,community_belonging,Not at all strongly,2,All,All,All,All,All,All,Less than 10 minutes
West Dunbartonshire,2014,community_belonging,Very strongly,36,All,All,All,All,All,All,Less than 10 minutes
Dumfries and Galloway,2019,community_belonging,Not at all strongly,4,All,All,All,All,All,All,Less than 10 minutes
East Lothian,2019,community_belonging,Not at all strongly,5,All,All,All,All,All,All,Less than 10 minutes
East Dunbartonshire,2019,community_belonging,Very strongly,41,All,All,All,All,All,All,Less than 10 minutes
East Renfrewshire,2013,community_belonging,Not at all strongly,1,All,All,All,All,All,All,Less than 10 minutes
East Ayrshire,2019,community_belonging,Not at all strongly,4,All,All,All,All,All,All,Less than 10 minutes
Clackmannanshire,2013,community_belonging,Not at all strongly,9,All,All,All,All,All,All,Less than 10 minutes
Stirling,2013,community_belonging,Not at all strongly,3,All,All,All,All,All,All,Less than 10 minutes
Scottish Borders,2019,community_belonging,Not at all strongly,5,All,All,All,All,All,All,Less than 10 minutes
South Ayrshire,2013,community_belonging,Not at all strongly,3,All,All,All,All,All,All,Less than 10 minutes
Moray,2013,community_belonging,Not at all strongly,5,All,All,All,All,All,All,Less than 10 minutes
Scottish Borders,2013,community_belonging,Not at all strongly,3,All,All,All,All,All,All,Less than 10 minutes
Inverclyde,2013,community_belonging,Not at all strongly,3,All,All,All,All,All,All,Less than 10 minutes
South Lanarkshire,2013,community_belonging,Not at all strongly,6,All,All,All,All,All,All,Less than 10 minutes
Falkirk,2013,community_belonging,Not at all strongly,3,All,All,All,All,All,All,Less than 10 minutes
Dundee City,2019,community_belonging,Not at all strongly,4,All,All,All,All,All,All,Less than 10 minutes
Midlothian,2013,community_belonging,Not at all strongly,1,All,All,All,All,All,All,Less than 10 minutes
East Ayrshire,2013,community_belonging,Not at all strongly,4,All,All,All,All,All,All,Less than 10 minutes
Dumfries and Galloway,2013,community_belonging,Not at all strongly,4,All,All,All,All,All,All,Less than 10 minutes
East Lothian,2013,community_belonging,Not at all strongly,7,All,All,All,All,All,All,Less than 10 minutes
Dundee City,2015,community_belonging,Very strongly,26,All,All,All,All,All,All,Less than 10 minutes
Inverclyde,2014,community_belonging,Very strongly,52,All,All,All,All,All,All,Less than 10 minutes
Glasgow City,2019,community_belonging,Not at all strongly,7,All,All,All,All,All,All,Less than 10 minutes
Na h-Eileanan Siar,2017,community_belonging,Very strongly,67,All,All,All,All,All,All,Less than 10 minutes
Falkirk,2017,community_belonging,Very strongly,39,All,All,All,All,All,All,Less than 10 minutes
North Ayrshire,2013,community_belonging,Not at all strongly,6,All,All,All,All,All,All,Less than 10 minutes
Scottish Borders,2015,community_belonging,Very strongly,36,All,All,All,All,All,All,Less than 10 minutes
Na h-Eileanan Siar,2019,community_belonging,Very strongly,76,All,All,All,All,All,All,Less than 10 minutes
Inverclyde,2017,community_belonging,Very strongly,47,All,All,All,All,All,All,Less than 10 minutes
North Ayrshire,2016,community_belonging,Not at all strongly,3,All,All,All,All,All,All,Less than 10 minutes
East Renfrewshire,2019,community_belonging,Fairly strongly,46,All,All,All,All,All,All,Less than 10 minutes
East Ayrshire,2016,community_belonging,Not at all strongly,9,All,All,All,All,All,All,Less than 10 minutes
East Lothian,2018,community_belonging,Fairly strongly,53,All,All,All,All,All,All,Less than 10 minutes
South Ayrshire,2017,community_belonging,Very strongly,35,All,All,All,All,All,All,Less than 10 minutes
Perth and Kinross,2019,community_belonging,Not at all strongly,4,All,All,All,All,All,All,Less than 10 minutes
Falkirk,2019,community_belonging,Fairly strongly,42,All,All,All,All,All,All,Less than 10 minutes
Aberdeenshire,2019,community_belonging,Not at all strongly,7,All,All,All,All,All,All,Less than 10 minutes
Dumfries and Galloway,2016,community_belonging,Not at all strongly,3,All,All,All,All,All,All,Less than 10 minutes
West Lothian,2019,community_belonging,Not at all strongly,4,All,All,All,All,All,All,Less than 10 minutes
Shetland Islands,2017,community_belonging,Very strongly,52,All,All,All,All,All,All,Less than 10 minutes
North Lanarkshire,2019,community_belonging,Not at all strongly,7,All,All,All,All,All,All,Less than 10 minutes
Orkney Islands,2013,community_belonging,Not at all strongly,2,All,All,All,All,All,All,Less than 10 minutes
East Renfrewshire,2016,community_belonging,Not at all strongly,2,All,All,All,All,All,All,Less than 10 minutes
East Dunbartonshire,2019,community_belonging,Not at all strongly,4,All,All,All,All,All,All,Less than 10 minutes
Orkney Islands,2017,community_belonging,Very strongly,57,All,All,All,All,All,All,Less than 10 minutes
Shetland Islands,2015,community_belonging,Very strongly,46,All,All,All,All,All,All,Less than 10 minutes
South Lanarkshire,2017,community_belonging,Very strongly,38,All,All,All,All,All,All,Less than 10 minutes
Scottish Borders,2017,community_belonging,Very strongly,29,All,All,All,All,All,All,Less than 10 minutes
Scottish Borders,2015,community_belonging,Fairly strongly,43,All,All,All,All,All,All,Less than 10 minutes
Clackmannanshire,2015,community_belonging,Don't know,0,All,All,All,All,All,All,Less than 10 minutes
Renfrewshire,2014,community_belonging,Not at all strongly,5,All,All,All,All,All,All,Less than 10 minutes
City of Edinburgh,2016,community_belonging,Fairly strongly,49,All,All,All,All,All,All,Less than 10 minutes
Renfrewshire,2015,community_belonging,Fairly strongly,46,All,All,All,All,All,All,Less than 10 minutes
West Lothian,2015,community_belonging,Fairly strongly,51,All,All,All,All,All,All,Less than 10 minutes
Aberdeen City,2016,community_belonging,Fairly strongly,47,All,All,All,All,All,All,Less than 10 minutes
Clackmannanshire,2018,community_belonging,Fairly strongly,53,All,All,All,All,All,All,Less than 10 minutes
Angus,2019,community_belonging,Fairly strongly,39,All,All,All,All,All,All,Less than 10 minutes
Aberdeen City,2019,community_belonging,Fairly strongly,39,All,All,All,All,All,All,Less than 10 minutes
Highland,2015,community_belonging,Very strongly,36,All,All,All,All,All,All,Less than 10 minutes
Dumfries and Galloway,2015,community_belonging,Very strongly,46,All,All,All,All,All,All,Less than 10 minutes
Argyll and Bute,2016,community_belonging,Fairly strongly,34,All,All,All,All,All,All,Less than 10 minutes
Clackmannanshire,2015,community_belonging,Very strongly,35,All,All,All,All,All,All,Less than 10 minutes
Stirling,2015,community_belonging,Fairly strongly,41,All,All,All,All,All,All,Less than 10 minutes
Dundee City,2016,community_belonging,Fairly strongly,42,All,All,All,All,All,All,Less than 10 minutes
East Dunbartonshire,2016,community_belonging,Fairly strongly,42,All,All,All,All,All,All,Less than 10 minutes
West Dunbartonshire,2016,community_belonging,Fairly strongly,30,All,All,All,All,All,All,Less than 10 minutes
Dundee City,2015,community_belonging,Fairly strongly,41,All,All,All,All,All,All,Less than 10 minutes
North Ayrshire,2016,community_belonging,Fairly strongly,42,All,All,All,All,All,All,Less than 10 minutes
Argyll and Bute,2014,community_belonging,Very strongly,35,All,All,All,All,All,All,Less than 10 minutes
East Dunbartonshire,2015,community_belonging,Fairly strongly,36,All,All,All,All,All,All,Less than 10 minutes
South Lanarkshire,2016,community_belonging,Fairly strongly,35,All,All,All,All,All,All,Less than 10 minutes
South Ayrshire,2018,community_belonging,Very strongly,35,All,All,All,All,All,All,Less than 10 minutes
Orkney Islands,2016,community_belonging,Fairly strongly,30,All,All,All,All,All,All,Less than 10 minutes
Aberdeen City,2014,community_belonging,Very strongly,30,All,All,All,All,All,All,Less than 10 minutes
Shetland Islands,2014,community_belonging,Not at all strongly,2,All,All,All,All,All,All,Less than 10 minutes
South Lanarkshire,2018,community_belonging,Very strongly,42,All,All,All,All,All,All,Less than 10 minutes
Perth and Kinross,2016,community_belonging,Fairly strongly,46,All,All,All,All,All,All,Less than 10 minutes
Fife,2016,community_belonging,Fairly strongly,40,All,All,All,All,All,All,Less than 10 minutes
West Dunbartonshire,2014,community_belonging,Not at all strongly,10,All,All,All,All,All,All,Less than 10 minutes
South Ayrshire,2015,community_belonging,Fairly strongly,43,All,All,All,All,All,All,Less than 10 minutes
Aberdeen City,2015,community_belonging,Fairly strongly,47,All,All,All,All,All,All,Less than 10 minutes
Orkney Islands,2018,community_belonging,Very strongly,64,All,All,All,All,All,All,Less than 10 minutes
Inverclyde,2018,community_belonging,Very strongly,51,All,All,All,All,All,All,Less than 10 minutes
Scotland,2016,community_belonging,Fairly strongly,43,All,All,All,All,All,All,Less than 10 minutes
Aberdeenshire,2015,community_belonging,Fairly strongly,48,All,All,All,All,All,All,Less than 10 minutes
Stirling,2019,community_belonging,Fairly strongly,45,All,All,All,All,All,All,Less than 10 minutes
Inverclyde,2015,community_belonging,Very strongly,52,All,All,All,All,All,All,Less than 10 minutes
Shetland Islands,2018,community_belonging,Not at all strongly,5,All,All,All,All,All,All,Less than 10 minutes
Argyll and Bute,2019,community_belonging,Fairly strongly,42,All,All,All,All,All,All,Less than 10 minutes
Perth and Kinross,2019,community_belonging,Fairly strongly,54,All,All,All,All,All,All,Less than 10 minutes
South Ayrshire,2018,community_belonging,Fairly strongly,46,All,All,All,All,All,All,Less than 10 minutes
East Renfrewshire,2018,community_belonging,Fairly strongly,44,All,All,All,All,All,All,Less than 10 minutes
Scottish Borders,2018,community_belonging,Fairly strongly,40,All,All,All,All,All,All,Less than 10 minutes
Shetland Islands,2018,community_belonging,Fairly strongly,37,All,All,All,All,All,All,Less than 10 minutes
Scotland,2015,community_belonging,Very strongly,34,All,All,All,All,All,All,Less than 10 minutes
South Ayrshire,2017,community_belonging,Fairly strongly,50,All,All,All,All,All,All,Less than 10 minutes
Scottish Borders,2017,community_belonging,Fairly strongly,51,All,All,All,All,All,All,Less than 10 minutes
Na h-Eileanan Siar,2015,community_belonging,Not very strongly,6,All,All,All,All,All,All,Less than 10 minutes
