feature_name,date_code,measure,response,percent,gender,urban_rural_classification,simd_quintiles,type_of_tenure,household_type,ethnicity,walking_distance_to_nearest_greenspace
South Ayrshire,2016,neighbourhood_rating,Fairly poor,3,All,All,All,All,All,All,Less than 10 minutes
North Ayrshire,2015,neighbourhood_rating,Fairly poor,3,All,All,All,All,All,All,Less than 10 minutes
Fife,2016,neighbourhood_rating,Very good,56,All,All,All,All,All,All,Less than 10 minutes
Shetland Islands,2014,neighbourhood_rating,Very poor,1,All,All,All,All,All,All,Less than 10 minutes
Clackmannanshire,2013,neighbourhood_rating,Very poor,3,All,All,All,All,All,All,Less than 10 minutes
Aberdeenshire,2013,neighbourhood_rating,Fairly poor,3,All,All,All,All,All,All,Less than 10 minutes
Scotland,2019,neighbourhood_rating,Fairly poor,4,All,All,All,All,All,All,Less than 10 minutes
North Ayrshire,2018,neighbourhood_rating,Fairly poor,4,All,All,All,All,All,All,Less than 10 minutes
Moray,2018,neighbourhood_rating,Fairly poor,4,All,All,All,All,All,All,Less than 10 minutes
Midlothian,2013,neighbourhood_rating,Very poor,0,All,All,All,All,All,All,Less than 10 minutes
Aberdeen City,2019,neighbourhood_rating,Very poor,1,All,All,All,All,All,All,Less than 10 minutes
Scottish Borders,2018,neighbourhood_rating,Fairly poor,2,All,All,All,All,All,All,Less than 10 minutes
Inverclyde,2018,neighbourhood_rating,Fairly poor,3,All,All,All,All,All,All,Less than 10 minutes
Renfrewshire,2013,neighbourhood_rating,No opinion,0,All,All,All,All,All,All,Less than 10 minutes
Falkirk,2015,neighbourhood_rating,Very good,55,All,All,All,All,All,All,Less than 10 minutes
Renfrewshire,2015,neighbourhood_rating,Very good,52,All,All,All,All,All,All,Less than 10 minutes
Renfrewshire,2016,neighbourhood_rating,Fairly poor,4,All,All,All,All,All,All,Less than 10 minutes
Dumfries and Galloway,2013,neighbourhood_rating,Very good,60,All,All,All,All,All,All,Less than 10 minutes
Aberdeenshire,2017,neighbourhood_rating,Very poor,1,All,All,All,All,All,All,Less than 10 minutes
Angus,2018,neighbourhood_rating,Fairly good,32,All,All,All,All,All,All,Less than 10 minutes
Shetland Islands,2015,neighbourhood_rating,Very good,76,All,All,All,All,All,All,Less than 10 minutes
Perth and Kinross,2018,neighbourhood_rating,Fairly good,32,All,All,All,All,All,All,Less than 10 minutes
Scotland,2014,neighbourhood_rating,Very poor,1,All,All,All,All,All,All,Less than 10 minutes
Midlothian,2018,neighbourhood_rating,Fairly poor,3,All,All,All,All,All,All,Less than 10 minutes
Dundee City,2019,neighbourhood_rating,Fairly good,46,All,All,All,All,All,All,Less than 10 minutes
Falkirk,2014,neighbourhood_rating,Very poor,2,All,All,All,All,All,All,Less than 10 minutes
Midlothian,2014,neighbourhood_rating,Fairly poor,4,All,All,All,All,All,All,Less than 10 minutes
Perth and Kinross,2019,neighbourhood_rating,Fairly good,32,All,All,All,All,All,All,Less than 10 minutes
Falkirk,2015,neighbourhood_rating,Fairly poor,4,All,All,All,All,All,All,Less than 10 minutes
Dundee City,2013,neighbourhood_rating,Very poor,1,All,All,All,All,All,All,Less than 10 minutes
Orkney Islands,2016,neighbourhood_rating,Fairly poor,2,All,All,All,All,All,All,Less than 10 minutes
City of Edinburgh,2019,neighbourhood_rating,Very poor,1,All,All,All,All,All,All,Less than 10 minutes
Inverclyde,2019,neighbourhood_rating,Fairly good,36,All,All,All,All,All,All,Less than 10 minutes
Midlothian,2019,neighbourhood_rating,Fairly good,49,All,All,All,All,All,All,Less than 10 minutes
East Dunbartonshire,2014,neighbourhood_rating,Very poor,1,All,All,All,All,All,All,Less than 10 minutes
Fife,2018,neighbourhood_rating,Fairly poor,4,All,All,All,All,All,All,Less than 10 minutes
South Lanarkshire,2015,neighbourhood_rating,Fairly poor,5,All,All,All,All,All,All,Less than 10 minutes
West Dunbartonshire,2014,neighbourhood_rating,Fairly poor,3,All,All,All,All,All,All,Less than 10 minutes
Clackmannanshire,2019,neighbourhood_rating,Fairly good,35,All,All,All,All,All,All,Less than 10 minutes
Inverclyde,2017,neighbourhood_rating,Very good,57,All,All,All,All,All,All,Less than 10 minutes
Perth and Kinross,2018,neighbourhood_rating,Fairly poor,1,All,All,All,All,All,All,Less than 10 minutes
Scotland,2018,neighbourhood_rating,Fairly poor,4,All,All,All,All,All,All,Less than 10 minutes
Glasgow City,2019,neighbourhood_rating,Fairly good,52,All,All,All,All,All,All,Less than 10 minutes
Aberdeen City,2018,neighbourhood_rating,Very poor,1,All,All,All,All,All,All,Less than 10 minutes
South Ayrshire,2013,neighbourhood_rating,Fairly good,37,All,All,All,All,All,All,Less than 10 minutes
North Ayrshire,2016,neighbourhood_rating,Very poor,1,All,All,All,All,All,All,Less than 10 minutes
Dundee City,2015,neighbourhood_rating,Fairly poor,6,All,All,All,All,All,All,Less than 10 minutes
Dundee City,2018,neighbourhood_rating,Fairly poor,7,All,All,All,All,All,All,Less than 10 minutes
Aberdeen City,2014,neighbourhood_rating,Very poor,1,All,All,All,All,All,All,Less than 10 minutes
East Ayrshire,2014,neighbourhood_rating,Very poor,1,All,All,All,All,All,All,Less than 10 minutes
North Ayrshire,2014,neighbourhood_rating,Very good,48,All,All,All,All,All,All,Less than 10 minutes
Clackmannanshire,2016,neighbourhood_rating,Fairly good,45,All,All,All,All,All,All,Less than 10 minutes
East Lothian,2019,neighbourhood_rating,Fairly good,37,All,All,All,All,All,All,Less than 10 minutes
Clackmannanshire,2018,neighbourhood_rating,Fairly good,39,All,All,All,All,All,All,Less than 10 minutes
North Lanarkshire,2016,neighbourhood_rating,Very poor,1,All,All,All,All,All,All,Less than 10 minutes
West Dunbartonshire,2016,neighbourhood_rating,Very poor,3,All,All,All,All,All,All,Less than 10 minutes
Inverclyde,2014,neighbourhood_rating,Fairly poor,2,All,All,All,All,All,All,Less than 10 minutes
Dumfries and Galloway,2013,neighbourhood_rating,Very poor,2,All,All,All,All,All,All,Less than 10 minutes
Midlothian,2019,neighbourhood_rating,Very poor,2,All,All,All,All,All,All,Less than 10 minutes
South Lanarkshire,2019,neighbourhood_rating,Very poor,2,All,All,All,All,All,All,Less than 10 minutes
Fife,2015,neighbourhood_rating,Very good,57,All,All,All,All,All,All,Less than 10 minutes
Argyll and Bute,2015,neighbourhood_rating,Very poor,1,All,All,All,All,All,All,Less than 10 minutes
Scottish Borders,2019,neighbourhood_rating,Very poor,1,All,All,All,All,All,All,Less than 10 minutes
Na h-Eileanan Siar,2018,neighbourhood_rating,Fairly good,14,All,All,All,All,All,All,Less than 10 minutes
North Ayrshire,2016,neighbourhood_rating,Fairly poor,3,All,All,All,All,All,All,Less than 10 minutes
Argyll and Bute,2014,neighbourhood_rating,Very good,63,All,All,All,All,All,All,Less than 10 minutes
West Dunbartonshire,2014,neighbourhood_rating,Very good,46,All,All,All,All,All,All,Less than 10 minutes
Inverclyde,2019,neighbourhood_rating,Fairly poor,4,All,All,All,All,All,All,Less than 10 minutes
East Ayrshire,2015,neighbourhood_rating,Very good,46,All,All,All,All,All,All,Less than 10 minutes
North Lanarkshire,2017,neighbourhood_rating,Very good,51,All,All,All,All,All,All,Less than 10 minutes
Orkney Islands,2015,neighbourhood_rating,Very good,81,All,All,All,All,All,All,Less than 10 minutes
Shetland Islands,2019,neighbourhood_rating,Very poor,0,All,All,All,All,All,All,Less than 10 minutes
North Lanarkshire,2013,neighbourhood_rating,Very poor,3,All,All,All,All,All,All,Less than 10 minutes
Shetland Islands,2014,neighbourhood_rating,Very good,74,All,All,All,All,All,All,Less than 10 minutes
Argyll and Bute,2014,neighbourhood_rating,Fairly poor,2,All,All,All,All,All,All,Less than 10 minutes
Clackmannanshire,2019,neighbourhood_rating,Fairly poor,5,All,All,All,All,All,All,Less than 10 minutes
Stirling,2019,neighbourhood_rating,Very poor,1,All,All,All,All,All,All,Less than 10 minutes
Fife,2018,neighbourhood_rating,Very poor,1,All,All,All,All,All,All,Less than 10 minutes
North Lanarkshire,2014,neighbourhood_rating,Very poor,3,All,All,All,All,All,All,Less than 10 minutes
North Ayrshire,2015,neighbourhood_rating,No opinion,0,All,All,All,All,All,All,Less than 10 minutes
Argyll and Bute,2019,neighbourhood_rating,Very poor,2,All,All,All,All,All,All,Less than 10 minutes
Renfrewshire,2019,neighbourhood_rating,Very poor,1,All,All,All,All,All,All,Less than 10 minutes
Clackmannanshire,2017,neighbourhood_rating,Very good,42,All,All,All,All,All,All,Less than 10 minutes
Clackmannanshire,2013,neighbourhood_rating,Fairly good,46,All,All,All,All,All,All,Less than 10 minutes
Midlothian,2016,neighbourhood_rating,Fairly poor,1,All,All,All,All,All,All,Less than 10 minutes
Inverclyde,2019,neighbourhood_rating,Very poor,0,All,All,All,All,All,All,Less than 10 minutes
Highland,2013,neighbourhood_rating,Fairly good,27,All,All,All,All,All,All,Less than 10 minutes
East Renfrewshire,2019,neighbourhood_rating,Very poor,0,All,All,All,All,All,All,Less than 10 minutes
Highland,2019,neighbourhood_rating,Very poor,1,All,All,All,All,All,All,Less than 10 minutes
Orkney Islands,2013,neighbourhood_rating,Fairly good,14,All,All,All,All,All,All,Less than 10 minutes
Moray,2014,neighbourhood_rating,Very good,59,All,All,All,All,All,All,Less than 10 minutes
South Lanarkshire,2019,neighbourhood_rating,Fairly poor,6,All,All,All,All,All,All,Less than 10 minutes
Shetland Islands,2018,neighbourhood_rating,Fairly good,23,All,All,All,All,All,All,Less than 10 minutes
West Dunbartonshire,2019,neighbourhood_rating,Fairly poor,10,All,All,All,All,All,All,Less than 10 minutes
West Dunbartonshire,2018,neighbourhood_rating,Fairly poor,6,All,All,All,All,All,All,Less than 10 minutes
Angus,2018,neighbourhood_rating,Fairly poor,3,All,All,All,All,All,All,Less than 10 minutes
East Dunbartonshire,2019,neighbourhood_rating,Very good,75,All,All,All,All,All,All,Less than 10 minutes
Dundee City,2014,neighbourhood_rating,Very good,38,All,All,All,All,All,All,Less than 10 minutes
Falkirk,2014,neighbourhood_rating,Very good,50,All,All,All,All,All,All,Less than 10 minutes
Highland,2014,neighbourhood_rating,Very good,69,All,All,All,All,All,All,Less than 10 minutes
North Ayrshire,2018,neighbourhood_rating,Fairly good,37,All,All,All,All,All,All,Less than 10 minutes
Argyll and Bute,2017,neighbourhood_rating,Very good,73,All,All,All,All,All,All,Less than 10 minutes
Shetland Islands,2017,neighbourhood_rating,Very good,83,All,All,All,All,All,All,Less than 10 minutes
Moray,2018,neighbourhood_rating,Fairly good,27,All,All,All,All,All,All,Less than 10 minutes
South Ayrshire,2016,neighbourhood_rating,Very poor,0,All,All,All,All,All,All,Less than 10 minutes
Perth and Kinross,2019,neighbourhood_rating,Very good,67,All,All,All,All,All,All,Less than 10 minutes
Midlothian,2014,neighbourhood_rating,Very good,55,All,All,All,All,All,All,Less than 10 minutes
Na h-Eileanan Siar,2014,neighbourhood_rating,Very good,81,All,All,All,All,All,All,Less than 10 minutes
Inverclyde,2013,neighbourhood_rating,Fairly good,34,All,All,All,All,All,All,Less than 10 minutes
East Lothian,2016,neighbourhood_rating,Very good,63,All,All,All,All,All,All,Less than 10 minutes
Moray,2017,neighbourhood_rating,Very good,69,All,All,All,All,All,All,Less than 10 minutes
East Lothian,2019,neighbourhood_rating,Very poor,1,All,All,All,All,All,All,Less than 10 minutes
North Ayrshire,2019,neighbourhood_rating,Very poor,3,All,All,All,All,All,All,Less than 10 minutes
City of Edinburgh,2013,neighbourhood_rating,Very good,50,All,All,All,All,All,All,Less than 10 minutes
Highland,2019,neighbourhood_rating,Fairly poor,3,All,All,All,All,All,All,Less than 10 minutes
East Dunbartonshire,2018,neighbourhood_rating,Very poor,0,All,All,All,All,All,All,Less than 10 minutes
Argyll and Bute,2015,neighbourhood_rating,Fairly poor,2,All,All,All,All,All,All,Less than 10 minutes
Scotland,2019,neighbourhood_rating,Fairly good,37,All,All,All,All,All,All,Less than 10 minutes
Aberdeenshire,2013,neighbourhood_rating,Very good,63,All,All,All,All,All,All,Less than 10 minutes
South Ayrshire,2019,neighbourhood_rating,Very poor,2,All,All,All,All,All,All,Less than 10 minutes
Orkney Islands,2019,neighbourhood_rating,Very poor,0,All,All,All,All,All,All,Less than 10 minutes
City of Edinburgh,2017,neighbourhood_rating,Very good,56,All,All,All,All,All,All,Less than 10 minutes
Scottish Borders,2013,neighbourhood_rating,Very good,72,All,All,All,All,All,All,Less than 10 minutes
Scottish Borders,2018,neighbourhood_rating,Very poor,1,All,All,All,All,All,All,Less than 10 minutes
Aberdeenshire,2014,neighbourhood_rating,No opinion,0,All,All,All,All,All,All,Less than 10 minutes
East Ayrshire,2016,neighbourhood_rating,Very poor,3,All,All,All,All,All,All,Less than 10 minutes
South Ayrshire,2018,neighbourhood_rating,No opinion,0,All,All,All,All,All,All,Less than 10 minutes
Moray,2018,neighbourhood_rating,No opinion,0,All,All,All,All,All,All,Less than 10 minutes
Aberdeenshire,2018,neighbourhood_rating,Very poor,1,All,All,All,All,All,All,Less than 10 minutes
Na h-Eileanan Siar,2019,neighbourhood_rating,Fairly good,8,All,All,All,All,All,All,Less than 10 minutes
Fife,2014,neighbourhood_rating,Very good,57,All,All,All,All,All,All,Less than 10 minutes
Stirling,2018,neighbourhood_rating,Very poor,0,All,All,All,All,All,All,Less than 10 minutes
Fife,2014,neighbourhood_rating,No opinion,0,All,All,All,All,All,All,Less than 10 minutes
Clackmannanshire,2013,neighbourhood_rating,Fairly poor,5,All,All,All,All,All,All,Less than 10 minutes
West Dunbartonshire,2018,neighbourhood_rating,Very poor,4,All,All,All,All,All,All,Less than 10 minutes
Fife,2015,neighbourhood_rating,Fairly poor,3,All,All,All,All,All,All,Less than 10 minutes
South Ayrshire,2018,neighbourhood_rating,Very poor,1,All,All,All,All,All,All,Less than 10 minutes
North Ayrshire,2018,neighbourhood_rating,Very poor,1,All,All,All,All,All,All,Less than 10 minutes
Angus,2015,neighbourhood_rating,Fairly poor,2,All,All,All,All,All,All,Less than 10 minutes
East Ayrshire,2015,neighbourhood_rating,Fairly poor,3,All,All,All,All,All,All,Less than 10 minutes
City of Edinburgh,2015,neighbourhood_rating,Fairly poor,2,All,All,All,All,All,All,Less than 10 minutes
Inverclyde,2015,neighbourhood_rating,Very poor,1,All,All,All,All,All,All,Less than 10 minutes
South Ayrshire,2014,neighbourhood_rating,Very good,61,All,All,All,All,All,All,Less than 10 minutes
South Lanarkshire,2013,neighbourhood_rating,Very good,53,All,All,All,All,All,All,Less than 10 minutes
East Dunbartonshire,2018,neighbourhood_rating,Fairly poor,0,All,All,All,All,All,All,Less than 10 minutes
Stirling,2014,neighbourhood_rating,Fairly poor,3,All,All,All,All,All,All,Less than 10 minutes
South Lanarkshire,2018,neighbourhood_rating,Very poor,1,All,All,All,All,All,All,Less than 10 minutes
Moray,2018,neighbourhood_rating,Very poor,3,All,All,All,All,All,All,Less than 10 minutes
Renfrewshire,2019,neighbourhood_rating,Fairly poor,2,All,All,All,All,All,All,Less than 10 minutes
Glasgow City,2015,neighbourhood_rating,Fairly poor,7,All,All,All,All,All,All,Less than 10 minutes
Dundee City,2018,neighbourhood_rating,Very good,47,All,All,All,All,All,All,Less than 10 minutes
Perth and Kinross,2015,neighbourhood_rating,Very poor,2,All,All,All,All,All,All,Less than 10 minutes
Shetland Islands,2019,neighbourhood_rating,Fairly poor,2,All,All,All,All,All,All,Less than 10 minutes
East Ayrshire,2015,neighbourhood_rating,Very poor,3,All,All,All,All,All,All,Less than 10 minutes
North Lanarkshire,2015,neighbourhood_rating,Very poor,2,All,All,All,All,All,All,Less than 10 minutes
Aberdeen City,2015,neighbourhood_rating,Very good,52,All,All,All,All,All,All,Less than 10 minutes
Fife,2014,neighbourhood_rating,Fairly poor,3,All,All,All,All,All,All,Less than 10 minutes
City of Edinburgh,2016,neighbourhood_rating,Very poor,1,All,All,All,All,All,All,Less than 10 minutes
Stirling,2015,neighbourhood_rating,Very good,69,All,All,All,All,All,All,Less than 10 minutes
Highland,2017,neighbourhood_rating,Very good,74,All,All,All,All,All,All,Less than 10 minutes
East Renfrewshire,2019,neighbourhood_rating,Fairly poor,0,All,All,All,All,All,All,Less than 10 minutes
Renfrewshire,2013,neighbourhood_rating,Very good,61,All,All,All,All,All,All,Less than 10 minutes
Scotland,2018,neighbourhood_rating,Very poor,1,All,All,All,All,All,All,Less than 10 minutes
Aberdeenshire,2016,neighbourhood_rating,Very good,72,All,All,All,All,All,All,Less than 10 minutes
Angus,2018,neighbourhood_rating,Very poor,0,All,All,All,All,All,All,Less than 10 minutes
Highland,2018,neighbourhood_rating,Very poor,0,All,All,All,All,All,All,Less than 10 minutes
Stirling,2017,neighbourhood_rating,Very good,68,All,All,All,All,All,All,Less than 10 minutes
Perth and Kinross,2018,neighbourhood_rating,Very poor,0,All,All,All,All,All,All,Less than 10 minutes
Falkirk,2018,neighbourhood_rating,Very poor,1,All,All,All,All,All,All,Less than 10 minutes
East Renfrewshire,2017,neighbourhood_rating,Very good,70,All,All,All,All,All,All,Less than 10 minutes
Scotland,2015,neighbourhood_rating,Very good,57,All,All,All,All,All,All,Less than 10 minutes
Scotland,2018,neighbourhood_rating,Fairly good,37,All,All,All,All,All,All,Less than 10 minutes
South Lanarkshire,2014,neighbourhood_rating,Fairly poor,2,All,All,All,All,All,All,Less than 10 minutes
Dundee City,2013,neighbourhood_rating,No opinion,0,All,All,All,All,All,All,Less than 10 minutes
Highland,2019,neighbourhood_rating,Fairly good,24,All,All,All,All,All,All,Less than 10 minutes
Aberdeenshire,2015,neighbourhood_rating,Very good,66,All,All,All,All,All,All,Less than 10 minutes
