feature_name,date_code,measure,response,percent,gender,urban_rural_classification,simd_quintiles,type_of_tenure,household_type,ethnicity,walking_distance_to_nearest_greenspace
Orkney Islands,2018,involvement_with_people_in_the_neighbourhood,I would offer help to neighbours in an emergency,98,All,All,All,All,All,All,More than 10 minutes
City of Edinburgh,2014,involvement_with_people_in_the_neighbourhood,I can turn to people in this neighbourhood for advice or support,78,All,All,All,All,All,All,More than 10 minutes
West Dunbartonshire,2016,involvement_with_people_in_the_neighbourhood,I would offer help to neighbours in an emergency,90,All,All,All,All,All,All,More than 10 minutes
Glasgow City,2018,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to help me,74,All,All,All,All,All,All,More than 10 minutes
Falkirk,2018,involvement_with_people_in_the_neighbourhood,I can turn to people in this neighbourhood for advice or support,57,All,All,All,All,All,All,More than 10 minutes
City of Edinburgh,2018,involvement_with_people_in_the_neighbourhood,I can turn to people in this neighbourhood for advice or support,65,All,All,All,All,All,All,More than 10 minutes
East Renfrewshire,2017,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to help me,88,All,All,All,All,All,All,More than 10 minutes
City of Edinburgh,2014,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,78,All,All,All,All,All,All,More than 10 minutes
North Lanarkshire,2013,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to help me,87,All,All,All,All,All,All,More than 10 minutes
Orkney Islands,2015,involvement_with_people_in_the_neighbourhood,I can turn to people in this neighbourhood for advice or support,96,All,All,All,All,All,All,More than 10 minutes
Dundee City,2017,involvement_with_people_in_the_neighbourhood,I would offer help to neighbours in an emergency,53,All,All,All,All,All,All,More than 10 minutes
Glasgow City,2016,involvement_with_people_in_the_neighbourhood,I would offer help to neighbours in an emergency,87,All,All,All,All,All,All,More than 10 minutes
North Lanarkshire,2014,involvement_with_people_in_the_neighbourhood,I can turn to people in this neighbourhood for advice or support,88,All,All,All,All,All,All,More than 10 minutes
Aberdeenshire,2013,involvement_with_people_in_the_neighbourhood,I can turn to people in this neighbourhood for advice or support,95,All,All,All,All,All,All,More than 10 minutes
North Lanarkshire,2016,involvement_with_people_in_the_neighbourhood,I would offer help to neighbours in an emergency,95,All,All,All,All,All,All,More than 10 minutes
Orkney Islands,2019,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to help me,92,All,All,All,All,All,All,More than 10 minutes
North Lanarkshire,2014,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to help me,94,All,All,All,All,All,All,More than 10 minutes
Aberdeenshire,2017,involvement_with_people_in_the_neighbourhood,I can turn to people in this neighbourhood for advice or support,88,All,All,All,All,All,All,More than 10 minutes
North Lanarkshire,2019,involvement_with_people_in_the_neighbourhood,I would offer help to neighbours in an emergency,93,All,All,All,All,All,All,More than 10 minutes
South Lanarkshire,2014,involvement_with_people_in_the_neighbourhood,I would offer help to neighbours in an emergency,90,All,All,All,All,All,All,More than 10 minutes
North Lanarkshire,2015,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to help me,94,All,All,All,All,All,All,More than 10 minutes
North Lanarkshire,2017,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to help me,86,All,All,All,All,All,All,More than 10 minutes
South Lanarkshire,2013,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to help me,91,All,All,All,All,All,All,More than 10 minutes
South Lanarkshire,2016,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to help me,90,All,All,All,All,All,All,More than 10 minutes
South Lanarkshire,2014,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to help me,93,All,All,All,All,All,All,More than 10 minutes
South Lanarkshire,2015,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to help me,85,All,All,All,All,All,All,More than 10 minutes
Aberdeenshire,2019,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to help me,91,All,All,All,All,All,All,More than 10 minutes
Glasgow City,2015,involvement_with_people_in_the_neighbourhood,I would offer help to neighbours in an emergency,86,All,All,All,All,All,All,More than 10 minutes
West Lothian,2018,involvement_with_people_in_the_neighbourhood,I can turn to people in this neighbourhood for advice or support,66,All,All,All,All,All,All,More than 10 minutes
Scotland,2019,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to help me,82,All,All,All,All,All,All,More than 10 minutes
Scotland,2019,involvement_with_people_in_the_neighbourhood,I can turn to people in this neighbourhood for advice or support,74,All,All,All,All,All,All,More than 10 minutes
West Lothian,2017,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to help me,85,All,All,All,All,All,All,More than 10 minutes
Aberdeen City,2013,involvement_with_people_in_the_neighbourhood,I can turn to people in this neighbourhood for advice or support,68,All,All,All,All,All,All,More than 10 minutes
North Lanarkshire,2018,involvement_with_people_in_the_neighbourhood,I would offer help to neighbours in an emergency,95,All,All,All,All,All,All,More than 10 minutes
North Lanarkshire,2017,involvement_with_people_in_the_neighbourhood,I would offer help to neighbours in an emergency,89,All,All,All,All,All,All,More than 10 minutes
North Lanarkshire,2013,involvement_with_people_in_the_neighbourhood,I would offer help to neighbours in an emergency,94,All,All,All,All,All,All,More than 10 minutes
South Lanarkshire,2019,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to help me,87,All,All,All,All,All,All,More than 10 minutes
West Dunbartonshire,2017,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to help me,79,All,All,All,All,All,All,More than 10 minutes
North Lanarkshire,2015,involvement_with_people_in_the_neighbourhood,I would offer help to neighbours in an emergency,92,All,All,All,All,All,All,More than 10 minutes
Orkney Islands,2017,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to help me,88,All,All,All,All,All,All,More than 10 minutes
Inverclyde,2017,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,90,All,All,All,All,All,All,More than 10 minutes
Glasgow City,2013,involvement_with_people_in_the_neighbourhood,I would offer help to neighbours in an emergency,85,All,All,All,All,All,All,More than 10 minutes
North Lanarkshire,2013,involvement_with_people_in_the_neighbourhood,I can turn to people in this neighbourhood for advice or support,84,All,All,All,All,All,All,More than 10 minutes
Aberdeenshire,2019,involvement_with_people_in_the_neighbourhood,I can turn to people in this neighbourhood for advice or support,79,All,All,All,All,All,All,More than 10 minutes
West Lothian,2017,involvement_with_people_in_the_neighbourhood,I can turn to people in this neighbourhood for advice or support,76,All,All,All,All,All,All,More than 10 minutes
City of Edinburgh,2013,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to help me,79,All,All,All,All,All,All,More than 10 minutes
Scotland,2018,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to help me,81,All,All,All,All,All,All,More than 10 minutes
Orkney Islands,2018,involvement_with_people_in_the_neighbourhood,I can turn to people in this neighbourhood for advice or support,91,All,All,All,All,All,All,More than 10 minutes
City of Edinburgh,2014,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to help me,82,All,All,All,All,All,All,More than 10 minutes
South Lanarkshire,2017,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to help me,85,All,All,All,All,All,All,More than 10 minutes
South Lanarkshire,2013,involvement_with_people_in_the_neighbourhood,I would offer help to neighbours in an emergency,94,All,All,All,All,All,All,More than 10 minutes
North Lanarkshire,2015,involvement_with_people_in_the_neighbourhood,I can turn to people in this neighbourhood for advice or support,85,All,All,All,All,All,All,More than 10 minutes
Aberdeenshire,2016,involvement_with_people_in_the_neighbourhood,I can turn to people in this neighbourhood for advice or support,89,All,All,All,All,All,All,More than 10 minutes
Glasgow City,2019,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,78,All,All,All,All,All,All,More than 10 minutes
Dundee City,2016,involvement_with_people_in_the_neighbourhood,I would offer help to neighbours in an emergency,90,All,All,All,All,All,All,More than 10 minutes
Aberdeenshire,2017,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to help me,93,All,All,All,All,All,All,More than 10 minutes
East Lothian,2015,involvement_with_people_in_the_neighbourhood,I can turn to people in this neighbourhood for advice or support,93,All,All,All,All,All,All,Less than 10 minutes
Angus,2019,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,80,All,All,All,All,All,All,Less than 10 minutes
East Ayrshire,2015,involvement_with_people_in_the_neighbourhood,I would offer help to neighbours in an emergency,86,All,All,All,All,All,All,Less than 10 minutes
Falkirk,2017,involvement_with_people_in_the_neighbourhood,I can turn to people in this neighbourhood for advice or support,89,All,All,All,All,All,All,Less than 10 minutes
Aberdeenshire,2019,involvement_with_people_in_the_neighbourhood,I can turn to people in this neighbourhood for advice or support,81,All,All,All,All,All,All,Less than 10 minutes
East Renfrewshire,2015,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to help me,97,All,All,All,All,All,All,Less than 10 minutes
East Ayrshire,2014,involvement_with_people_in_the_neighbourhood,I would offer help to neighbours in an emergency,90,All,All,All,All,All,All,Less than 10 minutes
East Lothian,2017,involvement_with_people_in_the_neighbourhood,I can turn to people in this neighbourhood for advice or support,87,All,All,All,All,All,All,Less than 10 minutes
Moray,2018,involvement_with_people_in_the_neighbourhood,I can turn to people in this neighbourhood for advice or support,76,All,All,All,All,All,All,Less than 10 minutes
Fife,2015,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to help me,91,All,All,All,All,All,All,Less than 10 minutes
East Ayrshire,2017,involvement_with_people_in_the_neighbourhood,I would offer help to neighbours in an emergency,81,All,All,All,All,All,All,Less than 10 minutes
